lon_lo,lat_la,top_tprt,avrg_wind_ve,avrg_hd,top_hd,msrm_dt,de_rnfl_qy,sqre_no,frfire_occrrnc_envrn_ix,pmntn_co,su_center_dstnc_lt,ic_center_dstnc_lt,dj_center_dstnc_lt,dg_center_dstnc_lt,bs_center_dstnc_lt,us_center_dstnc_lt,gj_center_dstnc_lt,bcity_center_avrg_dstnc_lt,km_cnvr_dstnc_lt,sqre_center_antcty_hg,sqre_clinc_val_co,tpgrph_ise_lc_at,frfire_occrrnc_se,frfire_occrrnc_day,frfire_frpout_reqre_time_pd,damge_area,dmge_am,frfr_ocrn_yn
291215.84491,541440.03123,17.8721686746987952,2.2028696604600219,68.3597480832420591,92.7917524644030668,all,3.5205914567360350,103,84.0888389923329682,0,130652.640000000000,159193.740000000000,237363.510000000000,284033.880000000000,366974.970000000000,334856.990000000000,374471.050000000000,130652.640000000000,130.8900000000000000,0.00000000000000000000,0,0,all,all,,,,0
291215.84491,546433.14751,17.9490087623220153,2.2228970427163198,68.3923274917853231,92.6260952902519168,all,3.5514457831325301,37,84.0865498357064622,0,134136.370000000000,162525.960000000000,242198.350000000000,288950.640000000000,371800.740000000000,339551.860000000000,379267.180000000000,134136.370000000000,134.3800000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,72087.10099,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6308,84.0840032858707558,0,392385.710000000000,385262.220000000000,248296.690000000000,194982.950000000000,145805.870000000000,189776.670000000000,155315.800000000000,145805.870000000000,146.0700000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,77080.21727,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6242,84.0840032858707558,0,387558.940000000000,380541.660000000000,243480.560000000000,190127.620000000000,141906.470000000000,185726.630000000000,151825.410000000000,141906.470000000000,142.1600000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,82073.33355,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6176,84.0840032858707558,0,382736.440000000000,375828.140000000000,238671.700000000000,185279.610000000000,138077.530000000000,181723.520000000000,148420.940000000000,138077.530000000000,138.3300000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,87066.44983,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6110,84.0840032858707558,0,377918.370000000000,371121.930000000000,233870.560000000000,180439.510000000000,134325.070000000000,177770.530000000000,145108.440000000000,134325.070000000000,134.5700000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,92059.56611,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,6044,84.0840032858707558,0,373104.910000000000,366423.320000000000,229077.630000000000,175607.980000000000,130655.680000000000,173871.050000000000,141894.340000000000,130655.680000000000,130.8900000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,97052.68239,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,5978,84.0840032858707558,0,368296.220000000000,361732.600000000000,224293.440000000000,170785.750000000000,127076.560000000000,170028.790000000000,138785.490000000000,127076.560000000000,127.3100000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,102045.79867,18.0077710843373494,2.2505147864184009,68.3648521358159912,92.3877491785323111,all,3.5862595837897043,5912,84.0874917853231106,0,363492.510000000000,357050.080000000000,219518.550000000000,165973.630000000000,123595.550000000000,166247.700000000000,135789.110000000000,123595.550000000000,123.8200000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,107038.91495,18.0198466593647317,2.2598740416210296,68.1987568455640745,92.1485925520262870,all,3.6375848849945235,5846,84.1013910186199343,0,358693.980000000000,352376.090000000000,214753.590000000000,161172.510000000000,120221.170000000000,162532.050000000000,132912.810000000000,120221.170000000000,120.4400000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,112032.03123,18.0490635268346112,2.2586363636363636,67.9393592552026287,91.7994523548740416,all,3.7281489594742607,5780,84.1238828039430449,0,353900.820000000000,347710.970000000000,209999.220000000000,156383.420000000000,116962.660000000000,158886.440000000000,130164.540000000000,116962.660000000000,117.1700000000000000,0.00000000000000000000,0,0,all,all,,,,0
296206.80607,117025.14751,18.0968346111719606,2.2394140197152245,67.6195016429353779,91.3915334063526835,all,3.8524096385542169,5714,84.1523603504928806,0,349113.280000000000,343055.090000000000,205256.200000000000,151607.500000000000,113829.950000000000,155315.800000000000,127552.600000000000,113829.950000000000,114.0400000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,122018.26378,18.1637239868565170,2.1989156626506024,67.3213472070098576,90.9984884994523549,all,4.0066210295728368,5648,84.1762486308871851,0,344331.570000000000,338408.820000000000,200525.320000000000,146846.020000000000,110833.730000000000,151825.410000000000,125085.510000000000,110833.730000000000,111.0300000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,127011.38006,18.2576232201533406,2.1270591456736035,67.0785870755750274,90.6670317634173056,all,4.1679956188389923,5582,84.1940361445783133,0,339555.950000000000,333772.570000000000,195807.470000000000,142100.450000000000,107985.350000000000,148420.940000000000,122772.020000000000,107985.350000000000,108.1800000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,132004.49634,18.3934392113910186,2.0130613362541073,66.9147918948521358,90.4227710843373494,all,4.3493209200438116,5516,84.2040197152245345,0,334786.670000000000,329146.760000000000,191103.600000000000,137372.430000000000,105296.800000000000,145108.440000000000,120620.950000000000,105296.800000000000,105.4900000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,136997.61262,18.5587294633077766,1.8610295728368018,66.8367305585980285,90.3098685651697700,all,4.5305312157721796,5450,84.2065498357064622,0,330024.020000000000,324531.840000000000,186414.780000000000,132663.830000000000,102780.650000000000,141894.340000000000,118641.140000000000,102780.650000000000,102.9700000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,141990.72890,18.7457721796276013,1.6786692223439211,66.8329134720700986,90.4004107338444688,all,4.6864786418400876,5384,84.2025082146768894,0,325268.270000000000,319928.270000000000,181742.170000000000,127976.800000000000,100449.830000000000,138785.490000000000,116841.300000000000,100449.830000000000,100.6300000000000000,17.8400000000000000,6,1,all,all,,,,0
296206.80607,146983.84518,18.9186856516976999,1.5083625410733844,66.9127710843373494,90.6999616648411829,all,4.7786089813800657,5318,84.1908269441401972,0,320519.750000000000,315336.570000000000,177087.060000000000,123313.810000000000,98317.540000000000,135789.110000000000,115229.860000000000,98317.540000000000,98.5000000000000000,159.9700000000000000,3,1,all,all,,,,0
296206.80607,151976.96146,19.0409693318729463,1.3921741511500548,67.0752957283680175,91.1677820372398686,all,4.7762322015334064,5252,84.1743263964950712,0,315778.770000000000,310757.240000000000,172450.850000000000,118677.680000000000,96396.940000000000,132912.810000000000,113814.830000000000,96396.940000000000,96.5700000000000000,12.4300000000000000,2,1,all,all,,,,0
296206.80607,156970.07774,19.1134720700985761,1.3244578313253012,67.2689868565169770,91.7558214676889376,all,4.6981215772179628,5186,84.1584446878422782,25,311045.690000000000,306190.840000000000,167835.130000000000,114071.680000000000,94700.920000000000,130164.540000000000,112603.600000000000,94700.920000000000,94.8700000000000000,0.00000000000000000000,7,0,all,all,,,,0
296206.80607,161963.19402,19.1592880613362541,1.2778203723986857,67.4897480832420591,92.4994687842278204,all,4.5887239868565170,5120,84.1429408543263965,53,306320.860000000000,301637.980000000000,163241.620000000000,109499.630000000000,93241.730000000000,127552.600000000000,111602.830000000000,93241.730000000000,93.4100000000000000,145.7300000000000000,3,1,all,all,,,,0
296206.80607,166956.31030,19.2008050383351588,1.2323603504928806,67.8252300109529025,93.5313472070098576,all,4.4675410733844469,5054,84.1161171960569551,10,301604.670000000000,297099.250000000000,158672.260000000000,104965.960000000000,92030.650000000000,125085.510000000000,110818.200000000000,92030.650000000000,92.2000000000000000,36.5500000000000000,2,1,all,all,,,,0
296206.80607,171949.42658,19.2365169769989047,1.1988116100766703,68.0685432639649507,94.5652902519167579,all,4.3714293537787514,4988,84.0966155531215772,30,296897.550000000000,292575.340000000000,154129.190000000000,100475.850000000000,91077.560000000000,122772.020000000000,110254.330000000000,91077.560000000000,91.2400000000000000,5.5900000000000000,3,1,all,all,,,,0
296206.80607,176942.54285,19.2663910186199343,1.1882475355969332,68.1114293537787514,95.4035104052573932,all,4.3255147864184009,4922,84.0922070098576123,0,292199.910000000000,288066.920000000000,149614.810000000000,96035.440000000000,90390.630000000000,120620.950000000000,109914.620000000000,90390.630000000000,90.5500000000000000,5.0000000000000000,5,1,all,all,,,,0
296206.80607,181935.65913,19.2925575027382256,1.2023001095290252,67.9723658269441402,96.0028641840087623,all,4.3177217962760131,4856,84.0986856516976999,118,287512.240000000000,283574.740000000000,145131.790000000000,91651.920000000000,89975.950000000000,118641.140000000000,109801.150000000000,89975.950000000000,90.1400000000000000,133.7600000000000000,3,1,all,all,,,,0
296206.80607,186928.77541,19.3021851040525739,1.2446823658269441,67.8069934282584885,96.3372398685651698,all,4.4999014238773275,4790,84.1096276013143483,122,282835.020000000000,279099.590000000000,140683.140000000000,87333.880000000000,89837.300000000000,116841.300000000000,109914.620000000000,87333.880000000000,87.4900000000000000,37.5700000000000000,3,1,all,all,,,,0
296206.80607,191921.89169,19.2180328767123288,1.3877369863013699,67.8151671232876712,96.1861808219178082,all,4.4156986301369863,4724,84.1169424657534247,0,278168.780000000000,274642.300000000000,136272.210000000000,83091.530000000000,89975.950000000000,115229.860000000000,110254.330000000000,83091.530000000000,83.2400000000000000,31.3500000000000000,3,1,all,all,,,,0
296206.80607,191921.89169,11.1900000000000000,0.91000000000000000000,48.3200000000000000,83.2600000000000000,all,0.00000000000000000000,4724,85.1600000000000000,0,278168.780000000000,274642.300000000000,136272.210000000000,83091.530000000000,89975.950000000000,115229.860000000000,110254.330000000000,83091.530000000000,83.2400000000000000,31.3500000000000000,3,1,all,all,63.0000000000000000,0,10710,1
296206.80607,196915.00797,19.2148630887185104,1.4630010952902519,67.6632913472070099,95.9272617743702081,all,4.3268181818181818,4658,84.1448357064622125,3,273514.090000000000,270203.750000000000,131902.800000000000,78937.060000000000,90390.630000000000,113814.830000000000,110818.200000000000,78937.060000000000,79.0800000000000000,166.3800000000000000,3,1,all,all,,,,0
296206.80607,201908.12425,19.2702738225629792,1.4983789704271632,67.3529627601314348,95.5673932092004381,all,4.3801150054764513,4592,84.1922946330777656,0,268871.540000000000,265784.880000000000,127579.170000000000,74885.110000000000,91077.560000000000,112603.600000000000,111602.830000000000,74885.110000000000,75.0200000000000000,300.8400000000000000,3,1,all,all,,,,0
296206.80607,206901.24053,19.3389320920043812,1.5184720700985761,66.8903669222343921,95.1028532311062432,all,4.4770262869660460,4526,84.2601150054764513,2,264241.770000000000,261386.680000000000,123306.130000000000,70953.240000000000,92030.650000000000,111602.830000000000,112603.600000000000,70953.240000000000,71.0800000000000000,193.2600000000000000,3,1,all,all,,,,0
296206.80607,211894.35681,19.4101807228915663,1.5230996714129244,66.3810350492880613,94.6440690032858708,all,3.8612376779846659,4460,84.3385870755750274,2,259625.470000000000,257010.230000000000,119089.140000000000,67162.540000000000,93241.730000000000,110818.200000000000,113814.830000000000,67162.540000000000,67.2800000000000000,237.8200000000000000,3,1,all,all,,,,0
296206.80607,216887.47309,19.4747535596933187,1.5130668127053669,65.9371686746987952,94.3067086527929901,all,3.9145125958378970,4394,84.4139320920043812,0,255023.370000000000,252656.650000000000,114934.350000000000,63538.280000000000,94700.920000000000,110254.330000000000,115229.860000000000,63538.280000000000,63.6500000000000000,211.6000000000000000,3,1,all,all,,,,0
296206.80607,221880.58937,19.5163964950711939,1.4962267250821468,65.6072617743702081,94.1184994523548740,all,3.8750985761226725,4328,84.4746659364731654,0,250436.260000000000,248327.130000000000,110848.770000000000,60110.590000000000,96396.940000000000,109914.620000000000,116841.300000000000,60110.590000000000,60.2200000000000000,364.2900000000000000,3,1,all,all,,,,0
296206.80607,226873.70564,19.5028806133625411,1.4899616648411829,65.4090580503833516,94.0288554216867470,all,3.6908543263964951,4262,84.5121084337349398,0,245864.960000000000,244022.980000000000,106840.340000000000,56914.980000000000,98317.540000000000,109801.150000000000,118641.140000000000,56914.980000000000,57.0200000000000000,318.1100000000000000,3,1,all,all,,,,0
296206.80607,231866.82192,19.3899452354874042,1.5173877327491785,65.4049561883899233,93.9904928806133625,all,3.9783844468784228,4196,84.5104545454545455,0,241310.380000000000,239745.540000000000,102918.060000000000,53992.670000000000,100449.830000000000,109914.620000000000,120620.950000000000,53992.670000000000,54.0900000000000000,260.4400000000000000,3,1,all,all,,,,0
296206.80607,236859.93820,19.1785268346111720,1.5827601314348302,65.6174698795180723,93.9807283680175246,all,3.6781927710843373,4130,84.4669550930996714,7,236773.490000000000,235496.270000000000,99092.180000000000,51390.320000000000,102780.650000000000,110254.330000000000,122772.020000000000,51390.320000000000,51.4800000000000000,460.0400000000000000,3,1,all,all,,,,0
296206.80607,241853.05448,18.9186144578313253,1.6787623220153341,65.9867688937568456,93.9336308871851041,all,3.5834063526834611,4064,84.3995125958378970,48,232255.320000000000,231276.740000000000,95374.290000000000,49158.770000000000,105296.800000000000,110818.200000000000,125085.510000000000,49158.770000000000,49.2500000000000000,900.4600000000000000,3,1,all,all,,,,0
296206.80607,246846.17076,18.6644742606790800,1.7883461117196057,66.4618619934282585,93.8549397590361446,all,3.5134884994523549,3998,84.3250711938663746,13,227756.980000000000,227088.590000000000,91777.520000000000,47350.460000000000,107985.350000000000,111602.830000000000,127552.600000000000,47350.460000000000,47.4400000000000000,565.5000000000000000,3,1,all,all,,,,0
296206.80607,251839.28704,18.4491018619934283,1.8935213581599124,66.9831818181818182,93.7721686746987952,all,3.4791292442497262,3932,84.2527217962760131,0,223279.680000000000,222933.590000000000,88316.660000000000,46015.320000000000,110833.730000000000,112603.600000000000,130164.540000000000,46015.320000000000,46.1000000000000000,591.9500000000000000,3,1,all,all,,,,0
296206.80607,256832.40332,18.2791456736035049,1.9884665936473165,67.3283844468784228,93.4719769989047097,all,3.4619769989047097,3866,84.2053340635268346,8,218824.700000000000,218813.630000000000,85008.320000000000,45195.310000000000,113829.950000000000,113814.830000000000,132912.810000000000,45195.310000000000,45.2800000000000000,995.2400000000000000,3,1,all,all,,,,0
296206.80607,261825.51960,18.1353395399780942,2.0831818181818182,67.4676451259583790,92.9682311062431544,all,3.4511938663745893,3800,84.1823822562979189,1,214393.430000000000,214730.740000000000,81870.990000000000,44918.650000000000,116962.660000000000,115229.860000000000,135789.110000000000,44918.650000000000,45.0000000000000000,776.5700000000000000,3,1,all,all,,,,0
296206.80607,266818.63588,18.0280394304490690,2.1635213581599124,67.5847699890470975,92.5221796276013143,all,3.4329846659364732,3734,84.1664074479737130,10,209987.390000000000,210687.060000000000,78925.070000000000,45195.310000000000,120221.170000000000,116841.300000000000,138785.490000000000,45195.310000000000,45.2800000000000000,670.8400000000000000,3,1,all,all,,,,0
296206.80607,271811.75216,17.9410788608981380,2.2365060240963855,67.6274041621029573,92.0955531215772180,all,3.4076396495071194,3668,84.1609583789704272,0,205608.180000000000,206684.900000000000,76192.750000000000,46015.320000000000,123595.550000000000,118641.140000000000,141894.340000000000,46015.320000000000,46.1000000000000000,480.3100000000000000,3,1,all,all,,,,0
296206.80607,276804.86844,17.8757753424657534,2.3027945205479452,67.5500164383561644,91.6562410958904110,all,3.3803287671232877,3602,84.1705917808219178,0,201257.570000000000,202726.710000000000,73697.810000000000,47350.460000000000,127076.560000000000,120620.950000000000,145108.440000000000,47350.460000000000,47.4400000000000000,395.3800000000000000,3,1,all,all,,,,0
296206.80607,276804.86844,6.9700000000000000,1.50000000000000000000,62.5000000000000000,92.8200000000000000,all,0.00000000000000000000,3602,84.0000000000000000,0,201257.570000000000,202726.710000000000,73697.810000000000,47350.460000000000,127076.560000000000,120620.950000000000,145108.440000000000,47350.460000000000,47.4400000000000000,395.3800000000000000,3,1,all,all,107.0000000000000000,0,4000,1
296206.80607,281797.98471,17.8227327491785323,2.3489047097480832,67.3069277108433735,91.1756352683461117,all,3.3343866374589266,3536,84.1980558598028478,0,196937.440000000000,198815.120000000000,71465.110000000000,49158.770000000000,130655.680000000000,122772.020000000000,148420.940000000000,49158.770000000000,49.2500000000000000,170.5500000000000000,2,1,all,all,,,,0
296206.80607,286791.10099,17.7592113910186199,2.3909036144578313,67.0062705366922234,90.6959255202628697,all,3.2849397590361446,3470,84.2289978094194962,0,192649.850000000000,194952.940000000000,69519.910000000000,51390.320000000000,134325.070000000000,125085.510000000000,151825.410000000000,51390.320000000000,51.4800000000000000,234.8500000000000000,3,1,all,all,,,,0
296206.80607,291784.21727,17.6703340635268346,2.4328094194961665,66.6932749178532311,90.2606297918948521,all,3.2194304490690033,3404,84.2573877327491785,24,188397.020000000000,191143.160000000000,67886.950000000000,53992.670000000000,138077.530000000000,127552.600000000000,155315.800000000000,53992.670000000000,54.0900000000000000,117.2200000000000000,4,1,all,all,,,,0
296206.80607,296777.33355,17.5760460021905805,2.4655805038335159,66.4238116100766703,89.9122179627601314,all,3.1848576122672508,3338,84.2787623220153341,0,184181.350000000000,187388.970000000000,66589.180000000000,56914.980000000000,141906.470000000000,130164.540000000000,158886.440000000000,56914.980000000000,57.0200000000000000,184.4800000000000000,3,1,all,all,,,,0
296206.80607,301770.44983,17.5153943044906900,2.4552135815991238,66.2176834611171961,89.7264786418400876,all,3.2565498357064622,3272,84.2940032858707558,0,180005.460000000000,183693.800000000000,65646.500000000000,60110.590000000000,145805.870000000000,132912.810000000000,162532.050000000000,60110.590000000000,60.2200000000000000,445.3500000000000000,3,1,all,all,,,,0
296206.80607,306763.56611,17.5474630136986301,2.3600931506849315,65.9579178082191781,89.5764602739726027,all,3.2996767123287671,3206,84.3191287671232877,0,175872.180000000000,180061.260000000000,65074.340000000000,63538.280000000000,149770.220000000000,135789.110000000000,166247.700000000000,63538.280000000000,63.6500000000000000,180.3800000000000000,3,1,all,all,,,,0
296206.80607,306763.56611,23.6700000000000000,1.85000000000000000000,40.9800000000000000,66.5600000000000000,all,0.00000000000000000000,3206,88.2100000000000000,0,175872.180000000000,180061.260000000000,65074.340000000000,63538.280000000000,149770.220000000000,135789.110000000000,166247.700000000000,63538.280000000000,63.6500000000000000,180.3800000000000000,3,1,all,all,53.0000000000000000,0,0,1
296206.80607,311756.68239,17.6582146768893757,2.2010624315443593,65.5779846659364732,89.3605147864184009,all,3.3612705366922234,3140,84.3616100766703176,3,171784.590000000000,176495.230000000000,64882.500000000000,67162.540000000000,153794.500000000000,138785.490000000000,170028.790000000000,64882.500000000000,65.0000000000000000,92.9700000000000000,2,1,all,all,,,,0
296206.80607,316749.79867,17.7800657174151150,2.0272508214676889,65.1119989047097481,89.0577217962760131,all,3.4670920043811610,3074,84.4136966046002191,0,167746.030000000000,172999.810000000000,65074.340000000000,70953.240000000000,157874.120000000000,141894.340000000000,173871.060000000000,65074.340000000000,65.1900000000000000,108.2900000000000000,3,1,all,all,,,,0
296206.80607,321742.91495,17.8828422782037240,1.8734227820372399,64.5978258488499452,88.6790854326396495,all,3.4892606790799562,3008,84.4719989047097481,10,163760.120000000000,169579.390000000000,65646.500000000000,74885.110000000000,162004.920000000000,145108.440000000000,177770.530000000000,65646.500000000000,65.7700000000000000,381.2800000000000000,3,1,all,all,,,,0
296206.80607,326736.03123,17.9368510405257393,1.7769769989047097,64.1458871851040526,88.3230668127053669,all,3.3447097480832421,2942,84.5264676889375685,11,159830.800000000000,166238.580000000000,66589.180000000000,78937.060000000000,166183.060000000000,148420.940000000000,181723.520000000000,66589.180000000000,66.7100000000000000,194.1700000000000000,2,1,all,all,,,,0
296206.80607,331729.14751,17.9458762322015334,1.7397042716319825,63.7459255202628697,87.9590251916757941,all,3.3465553121577218,2876,84.5752245345016429,0,155962.350000000000,162982.280000000000,67886.950000000000,83091.530000000000,170405.070000000000,151825.410000000000,185726.630000000000,67886.950000000000,68.0100000000000000,309.6500000000000000,3,1,all,all,,,,0
296206.80607,336722.26378,17.9400547945205479,1.7357643835616438,63.2914630136986301,87.4600657534246575,all,3.3248273972602740,2810,84.6280273972602740,0,152159.410000000000,159815.650000000000,69519.910000000000,87333.880000000000,174667.770000000000,155315.800000000000,189776.670000000000,69519.910000000000,69.6500000000000000,225.3900000000000000,2,1,all,all,,,,0
296206.80607,336722.26378,15.3500000000000000,0.92000000000000000000,71.2200000000000000,90.3800000000000000,all,0.12000000000000000000,2810,84.0000000000000000,0,152159.410000000000,159815.650000000000,69519.910000000000,87333.880000000000,174667.770000000000,155315.800000000000,189776.670000000000,69519.910000000000,69.6500000000000000,225.3900000000000000,2,1,all,all,184.0000000000000000,0,0,1
296206.80607,341715.38006,17.9275794085432640,1.7478806133625411,62.7881763417305586,86.8539101861993428,all,3.3461829134720701,2744,84.6857174151150055,0,148427.030000000000,156744.140000000000,71465.110000000000,91651.920000000000,178968.250000000000,158886.440000000000,193870.710000000000,71465.110000000000,71.5900000000000000,122.4200000000000000,4,1,all,all,,,,0
296206.80607,346708.49634,17.9114567360350493,1.7761993428258488,62.4130941949616648,86.4094687842278204,all,3.3819058050383352,2678,84.7288389923329682,2,144770.650000000000,153773.440000000000,73697.810000000000,96035.440000000000,183303.850000000000,162532.050000000000,198006.010000000000,73697.810000000000,73.8300000000000000,558.1300000000000000,3,1,all,all,,,,0
296206.80607,351701.61262,17.8965095890410959,1.8308109589041096,62.5318410958904110,86.5564054794520548,all,3.4145808219178082,2612,84.7154630136986301,5,141196.180000000000,150909.500000000000,76192.750000000000,100475.850000000000,187672.130000000000,166247.700000000000,202180.040000000000,76192.750000000000,76.3300000000000000,231.3800000000000000,2,1,all,all,,,,0
296206.80607,351701.61262,23.7900000000000000,1.95000000000000000000,35.6600000000000000,60.7700000000000000,all,0.00000000000000000000,2612,89.1100000000000000,5,141196.180000000000,150909.500000000000,76192.750000000000,100475.850000000000,187672.130000000000,166247.700000000000,202180.040000000000,76192.750000000000,76.3300000000000000,231.3800000000000000,2,1,all,all,86.0000000000000000,0,0,1
296206.80607,356694.72890,17.8979299014238773,1.8965553121577218,63.0085980284775465,87.1645618838992333,all,3.4174315443592552,2546,84.6654107338444688,0,137710.000000000000,148158.520000000000,78925.070000000000,104965.960000000000,192070.870000000000,170028.790000000000,206390.460000000000,78925.070000000000,79.0700000000000000,864.8300000000000000,3,1,all,all,,,,0
296206.80607,361687.84518,17.9052628696604600,1.9423055859802848,63.5873822562979189,87.9717360350492881,all,3.4364731653888280,2480,84.6074205914567360,17,134318.980000000000,145526.910000000000,81870.990000000000,109499.630000000000,196498.020000000000,173871.060000000000,210635.090000000000,81870.990000000000,82.0200000000000000,218.3100000000000000,3,1,all,all,,,,0
296206.80607,366680.96146,17.8888116100766703,1.9538554216867470,64.1619277108433735,88.9192661555312158,all,3.4501478641840088,2414,84.5542606790799562,5,131030.520000000000,143021.240000000000,85008.320000000000,114071.680000000000,200951.710000000000,177770.530000000000,214911.880000000000,85008.320000000000,85.1600000000000000,653.1300000000000000,3,1,all,all,,,,0
296206.80607,371674.07774,17.8483187294633078,1.9272672508214677,64.7068838992332968,89.9734392113910186,all,3.4360240963855422,2348,84.5073001095290252,0,127852.520000000000,140648.260000000000,88316.660000000000,118677.680000000000,205430.200000000000,181723.520000000000,219218.980000000000,88316.660000000000,88.4800000000000000,644.5500000000000000,3,1,all,all,,,,0
296206.80607,376667.19402,17.7883953997809419,1.8690251916757941,65.2184884994523549,91.0771686746987952,all,3.4317634173055860,2282,84.4652026286966046,0,124793.430000000000,138414.780000000000,91777.520000000000,123313.810000000000,209931.910000000000,185726.630000000000,223554.610000000000,91777.520000000000,91.9400000000000000,188.2300000000000000,2,1,all,all,,,,0
296206.80607,381660.31030,17.7086527929901424,1.8003176341730559,65.7278696604600219,92.1721358159912377,all,3.4348959474260679,2216,84.4219550930996714,0,121862.190000000000,136327.670000000000,95374.290000000000,127976.800000000000,214455.380000000000,189776.670000000000,227917.150000000000,95374.290000000000,95.5500000000000000,237.0700000000000000,3,1,all,all,,,,0
296206.80607,386653.42658,17.6037534246575342,1.7283726027397260,66.2128547945205479,93.1424164383561644,all,3.4705534246575342,2150,84.3773369863013699,2,119068.270000000000,134393.750000000000,99092.180000000000,132663.830000000000,218999.260000000000,193870.710000000000,232305.090000000000,99092.180000000000,99.2700000000000000,136.4500000000000000,3,1,all,all,,,,0
296206.80607,386653.42658,30.3900000000000000,1.39000000000000000000,63.4600000000000000,92.8800000000000000,all,0.01000000000000000000,2150,86.0300000000000000,2,119068.270000000000,134393.750000000000,99092.180000000000,132663.830000000000,218999.260000000000,193870.710000000000,232305.090000000000,99092.180000000000,99.2700000000000000,136.4500000000000000,3,1,all,all,150.0000000000000000,0,0,1
296206.80607,391646.54285,17.4953778751369113,1.6652738225629792,66.6652464403066813,93.9244304490690033,all,3.5008762322015334,2084,84.3332420591456736,0,116421.530000000000,132619.710000000000,102918.060000000000,137372.430000000000,223562.310000000000,198006.010000000000,236717.020000000000,102918.060000000000,103.1000000000000000,330.6400000000000000,3,1,all,all,,,,0
296206.80607,396639.65913,17.3719496166484118,1.6120920043811610,67.0083023001095290,94.4413800657174151,all,3.5591401971522453,2018,84.2955312157721796,0,113932.230000000000,131012.040000000000,106840.340000000000,142100.450000000000,228143.370000000000,202180.040000000000,241151.610000000000,106840.340000000000,107.0300000000000000,286.5600000000000000,3,1,all,all,,,,0
296206.80607,401632.77541,17.2645892661555312,1.5678258488499452,67.1900766703176342,94.6535213581599124,all,3.6911555312157722,1952,84.2733734939759036,0,111610.920000000000,129576.960000000000,110848.770000000000,146846.020000000000,232741.380000000000,206390.460000000000,245607.640000000000,110848.770000000000,111.0500000000000000,190.9900000000000000,3,1,all,all,,,,0
296206.80607,406625.89169,17.2162760131434830,1.5421522453450164,67.2630120481927711,94.5847426067907996,all,3.7782420591456736,1886,84.2623603504928806,0,109468.280000000000,128320.230000000000,114934.350000000000,151607.500000000000,237355.350000000000,210635.090000000000,250083.970000000000,109468.280000000000,109.6700000000000000,363.4800000000000000,3,1,all,all,,,,0
296206.80607,411619.00797,17.2602902519167579,1.5407612267250821,67.2034994523548740,94.1639704271631982,all,3.7435323110624315,1820,84.2657940854326396,0,107515.000000000000,127247.160000000000,119089.140000000000,156383.420000000000,241984.380000000000,214911.880000000000,254579.520000000000,107515.000000000000,107.7100000000000000,453.6600000000000000,3,1,all,all,,,,0
296206.80607,416612.12425,17.3763143483023001,1.5596276013143483,67.0613526834611172,93.4992223439211391,all,3.7253997809419496,1754,84.2790087623220153,0,105761.560000000000,126362.410000000000,123306.130000000000,161172.510000000000,246627.620000000000,219218.980000000000,259093.290000000000,105761.560000000000,105.9500000000000000,341.1500000000000000,2,1,all,all,,,,0
296206.80607,421605.24053,17.5204162102957284,1.5936637458926616,66.8933680175246440,92.7759638554216867,all,3.7210679079956188,1688,84.2951204819277108,0,104218.040000000000,125669.960000000000,127579.170000000000,165973.630000000000,251284.270000000000,223554.610000000000,263624.350000000000,104218.040000000000,104.4100000000000000,610.6200000000000000,3,1,all,all,,,,0
296206.80607,426598.35681,17.6651314348302300,1.6323493975903614,66.7235432639649507,92.1804052573932092,all,3.7202300109529025,1622,84.3113964950711939,0,102893.910000000000,125173.010000000000,131902.800000000000,170785.750000000000,255953.610000000000,227917.150000000000,268171.820000000000,102893.910000000000,103.0800000000000000,537.2100000000000000,3,1,all,all,,,,0
